,u,i,ts,label,idx
47750,16,277,252460800.0,0.0,47751
47751,168,277,252460800.0,0.0,47752
47752,208,277,252460800.0,0.0,47753
47753,512,277,252460800.0,0.0,47754
47754,605,277,252460800.0,0.0,47755
47755,314,277,252460800.0,0.0,47756
47756,53,277,252460800.0,0.0,47757
47757,499,277,252460800.0,0.0,47758
47758,177,277,252460800.0,0.0,47759
47759,535,277,252460800.0,0.0,47760
47760,263,277,252460800.0,0.0,47761
47761,255,277,252460800.0,0.0,47762
47762,630,277,252460800.0,0.0,47763
47763,393,277,252460800.0,0.0,47764
47764,39,277,252460800.0,0.0,47765
47765,581,277,252460800.0,0.0,47766
47766,302,277,252460800.0,0.0,47767
47767,409,277,252460800.0,0.0,47768
47768,164,277,252460800.0,0.0,47769
47769,109,277,252460800.0,0.0,47770
47770,541,277,252460800.0,0.0,47771
47771,343,277,252460800.0,0.0,47772
47772,59,277,252460800.0,0.0,47773
47773,7,277,252460800.0,0.0,47774
47774,665,277,252460800.0,0.0,47775
47775,419,277,252460800.0,0.0,47776
47776,420,277,252460800.0,0.0,47777
47777,688,277,252460800.0,0.0,47778
47778,264,277,252460800.0,0.0,47779
47779,730,277,252460800.0,0.0,47780
47780,421,277,252460800.0,0.0,47781
47781,128,277,252460800.0,0.0,47782
47782,504,277,252460800.0,0.0,47783
47783,234,277,252460800.0,0.0,47784
47784,526,277,252460800.0,0.0,47785
47785,14,277,252460800.0,0.0,47786
47786,587,277,252460800.0,0.0,47787
47787,548,277,252460800.0,0.0,47788
47788,571,277,252460800.0,0.0,47789
47789,86,277,252460800.0,0.0,47790
47790,569,277,252460800.0,0.0,47791
47791,450,277,252460800.0,0.0,47792
47792,116,277,252460800.0,0.0,47793
47793,304,277,252460800.0,0.0,47794
47794,703,277,252460800.0,0.0,47795
47795,656,277,252460800.0,0.0,47796
47796,716,277,252460800.0,0.0,47797
47797,705,277,252460800.0,0.0,47798
47798,242,277,252460800.0,0.0,47799
47799,40,277,252460800.0,0.0,47800
47800,353,277,252460800.0,0.0,47801
47801,214,277,252460800.0,0.0,47802
47802,478,277,252460800.0,0.0,47803
47803,245,277,252460800.0,0.0,47804
47804,192,277,252460800.0,0.0,47805
47805,68,277,252460800.0,0.0,47806
47806,602,277,252460800.0,0.0,47807
47807,458,277,252460800.0,0.0,47808
47808,363,277,252460800.0,0.0,47809
47809,432,277,252460800.0,0.0,47810
47810,636,277,252460800.0,0.0,47811
47811,555,277,252460800.0,0.0,47812
47812,498,277,252460800.0,0.0,47813
47813,588,277,252460800.0,0.0,47814
47814,369,277,252460800.0,0.0,47815
47815,539,277,252460800.0,0.0,47816
47816,524,277,252460800.0,0.0,47817
47817,707,277,252460800.0,0.0,47818
47818,674,277,252460800.0,0.0,47819
47819,285,277,252460800.0,0.0,47820
47820,586,277,252460800.0,0.0,47821
47821,70,277,252460800.0,0.0,47822
47822,728,277,252460800.0,0.0,47823
47823,276,277,252460800.0,0.0,47824
47824,590,277,252460800.0,0.0,47825
47825,130,277,252460800.0,0.0,47826
47826,67,277,252460800.0,0.0,47827
47827,491,277,252460800.0,0.0,47828
47828,266,277,252460800.0,0.0,47829
47829,217,277,252460800.0,0.0,47830
47830,479,277,252460800.0,0.0,47831
47831,161,277,252460800.0,0.0,47832
47832,189,277,252460800.0,0.0,47833
47833,239,277,252460800.0,0.0,47834
47834,62,277,252460800.0,0.0,47835
47835,473,277,252460800.0,0.0,47836
47836,415,277,252460800.0,0.0,47837
47837,178,277,252460800.0,0.0,47838
47838,172,277,252460800.0,0.0,47839
47839,720,277,252460800.0,0.0,47840
47840,335,277,252460800.0,0.0,47841
47841,721,277,252460800.0,0.0,47842
47842,643,277,252460800.0,0.0,47843
47843,659,277,252460800.0,0.0,47844
47844,52,277,252460800.0,0.0,47845
47845,501,277,252460800.0,0.0,47846
47846,700,277,252460800.0,0.0,47847
47847,176,277,252460800.0,0.0,47848
47848,246,277,252460800.0,0.0,47849
47849,272,277,252460800.0,0.0,47850
47850,632,277,252460800.0,0.0,47851
47851,620,277,252460800.0,0.0,47852
47852,508,277,252460800.0,0.0,47853
47853,412,277,252460800.0,0.0,47854
47854,460,277,252460800.0,0.0,47855
47855,685,277,252460800.0,0.0,47856
47856,452,277,252460800.0,0.0,47857
47857,719,277,252460800.0,0.0,47858
47858,585,277,252460800.0,0.0,47859
47859,617,277,252460800.0,0.0,47860
47860,609,277,252460800.0,0.0,47861
47861,79,277,252460800.0,0.0,47862
47862,115,277,252460800.0,0.0,47863
47863,47,277,252460800.0,0.0,47864
47864,731,277,252460800.0,0.0,47865
47865,397,277,252460800.0,0.0,47866
47866,654,277,252460800.0,0.0,47867
47867,248,277,252460800.0,0.0,47868
47868,570,277,252460800.0,0.0,47869
47869,413,277,252460800.0,0.0,47870
47870,319,277,252460800.0,0.0,47871
47871,660,277,252460800.0,0.0,47872
47872,337,277,252460800.0,0.0,47873
47873,520,277,252460800.0,0.0,47874
47874,43,277,252460800.0,0.0,47875
47875,252,277,252460800.0,0.0,47876
47876,532,277,252460800.0,0.0,47877
47877,395,277,252460800.0,0.0,47878
47878,82,277,252460800.0,0.0,47879
47879,484,277,252460800.0,0.0,47880
47880,100,277,252460800.0,0.0,47881
47881,559,277,252460800.0,0.0,47882
47882,560,277,252460800.0,0.0,47883
47883,122,277,252460800.0,0.0,47884
47884,416,277,252460800.0,0.0,47885
47885,627,277,252460800.0,0.0,47886
47886,129,277,252460800.0,0.0,47887
47887,292,277,252460800.0,0.0,47888
47888,73,277,252460800.0,0.0,47889
47889,651,277,252460800.0,0.0,47890
47890,148,277,252460800.0,0.0,47891
47891,277,277,252460800.0,0.0,47892
47892,558,277,252460800.0,0.0,47893
47893,331,277,252460800.0,0.0,47894
47894,123,277,252460800.0,0.0,47895
47895,151,277,252460800.0,0.0,47896
47896,349,277,252460800.0,0.0,47897
47897,379,277,252460800.0,0.0,47898
47898,182,277,252460800.0,0.0,47899
47899,196,277,252460800.0,0.0,47900
47900,226,277,252460800.0,0.0,47901
47901,465,277,252460800.0,0.0,47902
47902,81,277,252460800.0,0.0,47903
47903,662,277,252460800.0,0.0,47904
47904,187,277,252460800.0,0.0,47905
47905,391,277,252460800.0,0.0,47906
47906,466,277,252460800.0,0.0,47907
47907,220,277,252460800.0,0.0,47908
47908,247,277,252460800.0,0.0,47909
47909,301,277,252460800.0,0.0,47910
47910,423,277,252460800.0,0.0,47911
47911,658,277,252460800.0,0.0,47912
47912,438,277,252460800.0,0.0,47913
47913,722,277,252460800.0,0.0,47914
47914,77,277,252460800.0,0.0,47915
47915,159,277,252460800.0,0.0,47916
47916,269,277,252460800.0,0.0,47917
47917,155,277,252460800.0,0.0,47918
47918,225,277,252460800.0,0.0,47919
47919,145,277,252460800.0,0.0,47920
47920,400,277,252460800.0,0.0,47921
47921,228,277,252460800.0,0.0,47922
47922,213,277,252460800.0,0.0,47923
47923,382,277,252460800.0,0.0,47924
47924,316,277,252460800.0,0.0,47925
47925,591,277,252460800.0,0.0,47926
47926,289,277,252460800.0,0.0,47927
47927,258,277,252460800.0,0.0,47928
47928,54,277,252460800.0,0.0,47929
47929,443,277,252460800.0,0.0,47930
47930,360,277,252460800.0,0.0,47931
47931,544,277,252460800.0,0.0,47932
47932,378,277,252460800.0,0.0,47933
47933,205,277,252460800.0,0.0,47934
47934,355,277,252460800.0,0.0,47935
47935,664,277,252460800.0,0.0,47936
47936,567,277,252460800.0,0.0,47937
47937,2,277,252460800.0,0.0,47938
47938,46,277,252460800.0,0.0,47939
47939,305,277,252460800.0,0.0,47940
47940,680,277,252460800.0,0.0,47941
47941,154,277,252460800.0,0.0,47942
47942,106,277,252460800.0,0.0,47943
47943,606,277,252460800.0,0.0,47944
47944,534,277,252460800.0,0.0,47945
47945,165,277,252460800.0,0.0,47946
47946,529,277,252460800.0,0.0,47947
47947,631,277,252460800.0,0.0,47948
47948,75,277,252460800.0,0.0,47949
47949,41,277,252460800.0,0.0,47950
47950,531,277,252460800.0,0.0,47951
47951,33,277,252460800.0,0.0,47952
47952,446,277,252460800.0,0.0,47953
47953,644,277,252460800.0,0.0,47954
47954,293,277,252460800.0,0.0,47955
47955,50,277,252460800.0,0.0,47956
47956,493,277,252460800.0,0.0,47957
47957,236,277,252460800.0,0.0,47958
47958,257,277,252460800.0,0.0,47959
47959,132,277,252460800.0,0.0,47960
47960,338,277,252460800.0,0.0,47961
47961,628,277,252460800.0,0.0,47962
47962,404,277,252460800.0,0.0,47963
47963,718,277,252460800.0,0.0,47964
47964,515,277,252460800.0,0.0,47965
47965,95,277,252460800.0,0.0,47966
47966,63,277,252460800.0,0.0,47967
47967,347,277,252460800.0,0.0,47968
47968,160,277,252460800.0,0.0,47969
47969,295,277,252460800.0,0.0,47970
47970,57,277,252460800.0,0.0,47971
47971,611,277,252460800.0,0.0,47972
47972,648,277,252460800.0,0.0,47973
47973,557,277,252460800.0,0.0,47974
47974,661,277,252460800.0,0.0,47975
47975,533,277,252460800.0,0.0,47976
47976,227,277,252460800.0,0.0,47977
47977,706,277,252460800.0,0.0,47978
47978,487,277,252460800.0,0.0,47979
47979,294,277,252460800.0,0.0,47980
47980,483,277,252460800.0,0.0,47981
47981,260,277,252460800.0,0.0,47982
47982,385,277,252460800.0,0.0,47983
47983,354,277,252460800.0,0.0,47984
47984,156,277,252460800.0,0.0,47985
47985,494,277,252460800.0,0.0,47986
47986,267,277,252460800.0,0.0,47987
47987,274,277,252460800.0,0.0,47988
47988,268,277,252460800.0,0.0,47989
47989,92,277,252460800.0,0.0,47990
47990,613,277,252460800.0,0.0,47991
47991,20,277,252460800.0,0.0,47992
47992,562,277,252460800.0,0.0,47993
47993,188,277,252460800.0,0.0,47994
47994,27,277,252460800.0,0.0,47995
47995,124,277,252460800.0,0.0,47996
47996,583,277,252460800.0,0.0,47997
47997,433,277,252460800.0,0.0,47998
47998,591,347,252460800.0,0.0,47999
47999,438,347,252460800.0,0.0,48000
48000,722,347,252460800.0,0.0,48001
48001,77,347,252460800.0,0.0,48002
48002,697,347,252460800.0,0.0,48003
48003,159,347,252460800.0,0.0,48004
48004,99,347,252460800.0,0.0,48005
48005,269,347,252460800.0,0.0,48006
48006,155,347,252460800.0,0.0,48007
48007,228,347,252460800.0,0.0,48008
48008,496,347,252460800.0,0.0,48009
48009,145,347,252460800.0,0.0,48010
48010,400,347,252460800.0,0.0,48011
48011,336,347,252460800.0,0.0,48012
48012,225,347,252460800.0,0.0,48013
48013,506,347,252460800.0,0.0,48014
48014,689,347,252460800.0,0.0,48015
48015,382,347,252460800.0,0.0,48016
48016,316,347,252460800.0,0.0,48017
48017,423,347,252460800.0,0.0,48018
48018,363,347,252460800.0,0.0,48019
48019,705,347,252460800.0,0.0,48020
48020,226,347,252460800.0,0.0,48021
48021,218,347,252460800.0,0.0,48022
48022,597,347,252460800.0,0.0,48023
48023,536,347,252460800.0,0.0,48024
48024,289,347,252460800.0,0.0,48025
48025,175,347,252460800.0,0.0,48026
48026,258,347,252460800.0,0.0,48027
48027,594,347,252460800.0,0.0,48028
48028,54,347,252460800.0,0.0,48029
48029,443,347,252460800.0,0.0,48030
48030,681,347,252460800.0,0.0,48031
48031,544,347,252460800.0,0.0,48032
48032,378,347,252460800.0,0.0,48033
48033,205,347,252460800.0,0.0,48034
48034,553,347,252460800.0,0.0,48035
48035,664,347,252460800.0,0.0,48036
48036,658,347,252460800.0,0.0,48037
48037,567,347,252460800.0,0.0,48038
48038,46,347,252460800.0,0.0,48039
48039,680,347,252460800.0,0.0,48040
48040,149,347,252460800.0,0.0,48041
48041,491,347,252460800.0,0.0,48042
48042,43,347,252460800.0,0.0,48043
48043,520,347,252460800.0,0.0,48044
48044,575,347,252460800.0,0.0,48045
48045,242,347,252460800.0,0.0,48046
48046,412,347,252460800.0,0.0,48047
48047,106,347,252460800.0,0.0,48048
48048,606,347,252460800.0,0.0,48049
48049,534,347,252460800.0,0.0,48050
48050,165,347,252460800.0,0.0,48051
48051,529,347,252460800.0,0.0,48052
48052,631,347,252460800.0,0.0,48053
48053,219,347,252460800.0,0.0,48054
48054,75,347,252460800.0,0.0,48055
48055,41,347,252460800.0,0.0,48056
48056,531,347,252460800.0,0.0,48057
48057,33,347,252460800.0,0.0,48058
48058,359,347,252460800.0,0.0,48059
48059,446,347,252460800.0,0.0,48060
48060,644,347,252460800.0,0.0,48061
48061,293,347,252460800.0,0.0,48062
48062,50,347,252460800.0,0.0,48063
48063,493,347,252460800.0,0.0,48064
48064,2,347,252460800.0,0.0,48065
48065,290,347,252460800.0,0.0,48066
48066,81,347,252460800.0,0.0,48067
48067,15,347,252460800.0,0.0,48068
48068,719,347,252460800.0,0.0,48069
48069,643,347,252460800.0,0.0,48070
48070,662,347,252460800.0,0.0,48071
48071,343,347,252460800.0,0.0,48072
48072,539,347,252460800.0,0.0,48073
48073,132,347,252460800.0,0.0,48074
48074,338,347,252460800.0,0.0,48075
48075,628,347,252460800.0,0.0,48076
48076,404,347,252460800.0,0.0,48077
48077,718,347,252460800.0,0.0,48078
48078,515,347,252460800.0,0.0,48079
48079,95,347,252460800.0,0.0,48080
48080,63,347,252460800.0,0.0,48081
48081,347,347,252460800.0,0.0,48082
48082,236,347,252460800.0,0.0,48083
48083,295,347,252460800.0,0.0,48084
48084,57,347,252460800.0,0.0,48085
48085,611,347,252460800.0,0.0,48086
48086,271,347,252460800.0,0.0,48087
48087,648,347,252460800.0,0.0,48088
48088,557,347,252460800.0,0.0,48089
48089,661,347,252460800.0,0.0,48090
48090,533,347,252460800.0,0.0,48091
48091,227,347,252460800.0,0.0,48092
48092,706,347,252460800.0,0.0,48093
48093,630,347,252460800.0,0.0,48094
48094,391,347,252460800.0,0.0,48095
48095,413,347,252460800.0,0.0,48096
48096,358,347,252460800.0,0.0,48097
48097,581,347,252460800.0,0.0,48098
48098,605,347,252460800.0,0.0,48099
48099,509,347,252460800.0,0.0,48100
48100,419,347,252460800.0,0.0,48101
48101,560,347,252460800.0,0.0,48102
48102,487,347,252460800.0,0.0,48103
48103,607,347,252460800.0,0.0,48104
48104,325,347,252460800.0,0.0,48105
48105,294,347,252460800.0,0.0,48106
48106,483,347,252460800.0,0.0,48107
48107,260,347,252460800.0,0.0,48108
48108,385,347,252460800.0,0.0,48109
48109,354,347,252460800.0,0.0,48110
48110,156,347,252460800.0,0.0,48111
48111,257,347,252460800.0,0.0,48112
48112,701,347,252460800.0,0.0,48113
48113,494,347,252460800.0,0.0,48114
48114,267,347,252460800.0,0.0,48115
48115,160,347,252460800.0,0.0,48116
48116,274,347,252460800.0,0.0,48117
48117,673,347,252460800.0,0.0,48118
48118,268,347,252460800.0,0.0,48119
48119,220,347,252460800.0,0.0,48120
48120,247,347,252460800.0,0.0,48121
48121,613,347,252460800.0,0.0,48122
48122,466,347,252460800.0,0.0,48123
48123,122,347,252460800.0,0.0,48124
48124,374,347,252460800.0,0.0,48125
48125,20,347,252460800.0,0.0,48126
48126,591,242,252460800.0,0.0,48127
48127,438,242,252460800.0,0.0,48128
48128,722,242,252460800.0,0.0,48129
48129,77,242,252460800.0,0.0,48130
48130,159,242,252460800.0,0.0,48131
48131,99,242,252460800.0,0.0,48132
48132,269,242,252460800.0,0.0,48133
48133,155,242,252460800.0,0.0,48134
48134,228,242,252460800.0,0.0,48135
48135,496,242,252460800.0,0.0,48136
48136,400,242,252460800.0,0.0,48137
48137,336,242,252460800.0,0.0,48138
48138,225,242,252460800.0,0.0,48139
48139,213,242,252460800.0,0.0,48140
48140,506,242,252460800.0,0.0,48141
48141,689,242,252460800.0,0.0,48142
48142,382,242,252460800.0,0.0,48143
48143,316,242,252460800.0,0.0,48144
48144,423,242,252460800.0,0.0,48145
48145,363,242,252460800.0,0.0,48146
48146,705,242,252460800.0,0.0,48147
48147,226,242,252460800.0,0.0,48148
48148,734,242,252460800.0,0.0,48149
48149,218,242,252460800.0,0.0,48150
48150,217,242,252460800.0,0.0,48151
48151,597,242,252460800.0,0.0,48152
48152,536,242,252460800.0,0.0,48153
48153,289,242,252460800.0,0.0,48154
48154,175,242,252460800.0,0.0,48155
48155,462,242,252460800.0,0.0,48156
48156,258,242,252460800.0,0.0,48157
48157,594,242,252460800.0,0.0,48158
48158,54,242,252460800.0,0.0,48159
48159,443,242,252460800.0,0.0,48160
48160,387,242,252460800.0,0.0,48161
48161,681,242,252460800.0,0.0,48162
48162,360,242,252460800.0,0.0,48163
48163,544,242,252460800.0,0.0,48164
48164,378,242,252460800.0,0.0,48165
48165,553,242,252460800.0,0.0,48166
48166,355,242,252460800.0,0.0,48167
48167,664,242,252460800.0,0.0,48168
48168,658,242,252460800.0,0.0,48169
48169,567,242,252460800.0,0.0,48170
48170,46,242,252460800.0,0.0,48171
48171,305,242,252460800.0,0.0,48172
48172,680,242,252460800.0,0.0,48173
48173,149,242,252460800.0,0.0,48174
48174,491,242,252460800.0,0.0,48175
48175,43,242,252460800.0,0.0,48176
48176,520,242,252460800.0,0.0,48177
48177,575,242,252460800.0,0.0,48178
48178,242,242,252460800.0,0.0,48179
48179,53,242,252460800.0,0.0,48180
48180,412,242,252460800.0,0.0,48181
48181,154,242,252460800.0,0.0,48182
48182,106,242,252460800.0,0.0,48183
48183,606,242,252460800.0,0.0,48184
48184,534,242,252460800.0,0.0,48185
48185,165,242,252460800.0,0.0,48186
48186,529,242,252460800.0,0.0,48187
48187,631,242,252460800.0,0.0,48188
48188,219,242,252460800.0,0.0,48189
48189,75,242,252460800.0,0.0,48190
48190,41,242,252460800.0,0.0,48191
48191,531,242,252460800.0,0.0,48192
48192,359,242,252460800.0,0.0,48193
48193,446,242,252460800.0,0.0,48194
48194,644,242,252460800.0,0.0,48195
48195,293,242,252460800.0,0.0,48196
48196,50,242,252460800.0,0.0,48197
48197,493,242,252460800.0,0.0,48198
48198,2,242,252460800.0,0.0,48199
48199,290,242,252460800.0,0.0,48200
48200,15,242,252460800.0,0.0,48201
48201,719,242,252460800.0,0.0,48202
48202,643,242,252460800.0,0.0,48203
48203,662,242,252460800.0,0.0,48204
48204,231,242,252460800.0,0.0,48205
48205,343,242,252460800.0,0.0,48206
48206,703,242,252460800.0,0.0,48207
48207,539,242,252460800.0,0.0,48208
48208,132,242,252460800.0,0.0,48209
48209,338,242,252460800.0,0.0,48210
48210,628,242,252460800.0,0.0,48211
48211,404,242,252460800.0,0.0,48212
48212,718,242,252460800.0,0.0,48213
48213,515,242,252460800.0,0.0,48214
48214,95,242,252460800.0,0.0,48215
48215,63,242,252460800.0,0.0,48216
48216,347,242,252460800.0,0.0,48217
48217,236,242,252460800.0,0.0,48218
48218,295,242,252460800.0,0.0,48219
48219,57,242,252460800.0,0.0,48220
48220,611,242,252460800.0,0.0,48221
48221,271,242,252460800.0,0.0,48222
48222,648,242,252460800.0,0.0,48223
48223,557,242,252460800.0,0.0,48224
48224,533,242,252460800.0,0.0,48225
48225,227,242,252460800.0,0.0,48226
48226,706,242,252460800.0,0.0,48227
48227,630,242,252460800.0,0.0,48228
48228,391,242,252460800.0,0.0,48229
48229,413,242,252460800.0,0.0,48230
48230,358,242,252460800.0,0.0,48231
48231,581,242,252460800.0,0.0,48232
48232,605,242,252460800.0,0.0,48233
48233,509,242,252460800.0,0.0,48234
48234,487,242,252460800.0,0.0,48235
48235,607,242,252460800.0,0.0,48236
48236,325,242,252460800.0,0.0,48237
48237,294,242,252460800.0,0.0,48238
48238,483,242,252460800.0,0.0,48239
48239,260,242,252460800.0,0.0,48240
48240,385,242,252460800.0,0.0,48241
48241,354,242,252460800.0,0.0,48242
48242,156,242,252460800.0,0.0,48243
48243,257,242,252460800.0,0.0,48244
48244,701,242,252460800.0,0.0,48245
48245,267,242,252460800.0,0.0,48246
48246,160,242,252460800.0,0.0,48247
48247,274,242,252460800.0,0.0,48248
48248,673,242,252460800.0,0.0,48249
48249,268,242,252460800.0,0.0,48250
48250,127,242,252460800.0,0.0,48251
48251,220,242,252460800.0,0.0,48252
48252,247,242,252460800.0,0.0,48253
48253,453,242,252460800.0,0.0,48254
48254,613,242,252460800.0,0.0,48255
48255,466,242,252460800.0,0.0,48256
48256,122,242,252460800.0,0.0,48257
48257,374,242,252460800.0,0.0,48258
48258,20,242,252460800.0,0.0,48259
48259,426,82,283996800.0,0.0,48260
48260,288,82,283996800.0,0.0,48261
48261,153,82,283996800.0,0.0,48262
48262,727,82,283996800.0,0.0,48263
48263,117,82,283996800.0,0.0,48264
48264,9,82,283996800.0,0.0,48265
48265,554,82,283996800.0,0.0,48266
48266,671,82,283996800.0,0.0,48267
48267,459,82,283996800.0,0.0,48268
48268,690,82,283996800.0,0.0,48269
48269,78,82,283996800.0,0.0,48270
48270,71,82,283996800.0,0.0,48271
48271,73,82,283996800.0,0.0,48272
48272,424,82,283996800.0,0.0,48273
48273,723,82,283996800.0,0.0,48274
48274,182,82,283996800.0,0.0,48275
48275,417,82,283996800.0,0.0,48276
48276,29,82,283996800.0,0.0,48277
48277,436,82,283996800.0,0.0,48278
48278,461,82,283996800.0,0.0,48279
48279,558,82,283996800.0,0.0,48280
48280,107,82,283996800.0,0.0,48281
48281,60,82,283996800.0,0.0,48282
48282,16,82,283996800.0,0.0,48283
48283,168,82,283996800.0,0.0,48284
48284,208,82,283996800.0,0.0,48285
48285,512,82,283996800.0,0.0,48286
48286,331,82,283996800.0,0.0,48287
48287,314,82,283996800.0,0.0,48288
48288,177,82,283996800.0,0.0,48289
48289,379,82,283996800.0,0.0,48290
48290,535,82,283996800.0,0.0,48291
48291,151,82,283996800.0,0.0,48292
48292,263,82,283996800.0,0.0,48293
48293,255,82,283996800.0,0.0,48294
48294,393,82,283996800.0,0.0,48295
48295,302,82,283996800.0,0.0,48296
48296,409,82,283996800.0,0.0,48297
48297,164,82,283996800.0,0.0,48298
48298,109,82,283996800.0,0.0,48299
48299,541,82,283996800.0,0.0,48300
48300,59,82,283996800.0,0.0,48301
48301,7,82,283996800.0,0.0,48302
48302,665,82,283996800.0,0.0,48303
48303,420,82,283996800.0,0.0,48304
48304,688,82,283996800.0,0.0,48305
48305,264,82,283996800.0,0.0,48306
48306,730,82,283996800.0,0.0,48307
48307,421,82,283996800.0,0.0,48308
48308,128,82,283996800.0,0.0,48309
48309,504,82,283996800.0,0.0,48310
48310,234,82,283996800.0,0.0,48311
48311,526,82,283996800.0,0.0,48312
48312,14,82,283996800.0,0.0,48313
48313,587,82,283996800.0,0.0,48314
48314,548,82,283996800.0,0.0,48315
48315,571,82,283996800.0,0.0,48316
48316,86,82,283996800.0,0.0,48317
48317,123,82,283996800.0,0.0,48318
48318,569,82,283996800.0,0.0,48319
48319,450,82,283996800.0,0.0,48320
48320,116,82,283996800.0,0.0,48321
48321,304,82,283996800.0,0.0,48322
48322,656,82,283996800.0,0.0,48323
48323,716,82,283996800.0,0.0,48324
48324,40,82,283996800.0,0.0,48325
48325,214,82,283996800.0,0.0,48326
48326,478,82,283996800.0,0.0,48327
48327,245,82,283996800.0,0.0,48328
48328,192,82,283996800.0,0.0,48329
48329,68,82,283996800.0,0.0,48330
48330,602,82,283996800.0,0.0,48331
48331,458,82,283996800.0,0.0,48332
48332,636,82,283996800.0,0.0,48333
48333,555,82,283996800.0,0.0,48334
48334,369,82,283996800.0,0.0,48335
48335,707,82,283996800.0,0.0,48336
48336,562,82,283996800.0,0.0,48337
48337,285,82,283996800.0,0.0,48338
48338,586,82,283996800.0,0.0,48339
48339,70,82,283996800.0,0.0,48340
48340,728,82,283996800.0,0.0,48341
48341,276,82,283996800.0,0.0,48342
48342,590,82,283996800.0,0.0,48343
48343,130,82,283996800.0,0.0,48344
48344,67,82,283996800.0,0.0,48345
48345,266,82,283996800.0,0.0,48346
48346,479,82,283996800.0,0.0,48347
48347,189,82,283996800.0,0.0,48348
48348,239,82,283996800.0,0.0,48349
48349,62,82,283996800.0,0.0,48350
48350,473,82,283996800.0,0.0,48351
48351,415,82,283996800.0,0.0,48352
48352,178,82,283996800.0,0.0,48353
48353,172,82,283996800.0,0.0,48354
48354,335,82,283996800.0,0.0,48355
48355,721,82,283996800.0,0.0,48356
48356,659,82,283996800.0,0.0,48357
48357,501,82,283996800.0,0.0,48358
48358,272,82,283996800.0,0.0,48359
48359,632,82,283996800.0,0.0,48360
48360,620,82,283996800.0,0.0,48361
48361,508,82,283996800.0,0.0,48362
48362,460,82,283996800.0,0.0,48363
48363,685,82,283996800.0,0.0,48364
48364,452,82,283996800.0,0.0,48365
48365,124,82,283996800.0,0.0,48366
48366,196,82,283996800.0,0.0,48367
48367,585,82,283996800.0,0.0,48368
48368,617,82,283996800.0,0.0,48369
48369,609,82,283996800.0,0.0,48370
48370,79,82,283996800.0,0.0,48371
48371,115,82,283996800.0,0.0,48372
48372,433,82,283996800.0,0.0,48373
48373,277,82,283996800.0,0.0,48374
48374,47,82,283996800.0,0.0,48375
48375,731,82,283996800.0,0.0,48376
48376,397,82,283996800.0,0.0,48377
48377,248,82,283996800.0,0.0,48378
48378,570,82,283996800.0,0.0,48379
48379,465,82,283996800.0,0.0,48380
48380,319,82,283996800.0,0.0,48381
48381,660,82,283996800.0,0.0,48382
48382,337,82,283996800.0,0.0,48383
48383,503,82,283996800.0,0.0,48384
48384,252,82,283996800.0,0.0,48385
48385,532,82,283996800.0,0.0,48386
48386,82,82,283996800.0,0.0,48387
48387,484,82,283996800.0,0.0,48388
48388,100,82,283996800.0,0.0,48389
48389,559,82,283996800.0,0.0,48390
48390,416,82,283996800.0,0.0,48391
48391,627,82,283996800.0,0.0,48392
48392,187,82,283996800.0,0.0,48393
48393,292,82,283996800.0,0.0,48394
48394,110,82,283996800.0,0.0,48395
48395,488,82,283996800.0,0.0,48396
48396,420,674,283996800.0,0.0,48397
48397,117,674,283996800.0,0.0,48398
48398,73,674,283996800.0,0.0,48399
48399,128,674,283996800.0,0.0,48400
48400,499,674,283996800.0,0.0,48401
48401,569,674,283996800.0,0.0,48402
48402,421,674,283996800.0,0.0,48403
48403,731,674,283996800.0,0.0,48404
48404,665,674,283996800.0,0.0,48405
48405,651,674,283996800.0,0.0,48406
48406,59,674,283996800.0,0.0,48407
48407,409,674,283996800.0,0.0,48408
48408,148,674,283996800.0,0.0,48409
48409,277,674,283996800.0,0.0,48410
48410,255,674,283996800.0,0.0,48411
48411,526,674,283996800.0,0.0,48412
48412,82,674,283996800.0,0.0,48413
48413,87,674,283996800.0,0.0,48414
48414,674,674,283996800.0,0.0,48415
48415,562,674,283996800.0,0.0,48416
48416,541,674,283996800.0,0.0,48417
48417,86,674,283996800.0,0.0,48418
48418,252,674,283996800.0,0.0,48419
48419,177,674,283996800.0,0.0,48420
48420,115,674,283996800.0,0.0,48421
48421,636,674,283996800.0,0.0,48422
48422,558,674,283996800.0,0.0,48423
48423,79,674,283996800.0,0.0,48424
48424,60,674,283996800.0,0.0,48425
48425,178,674,283996800.0,0.0,48426
48426,234,674,283996800.0,0.0,48427
48427,548,674,283996800.0,0.0,48428
48428,571,674,283996800.0,0.0,48429
48429,319,674,283996800.0,0.0,48430
48430,266,674,283996800.0,0.0,48431
48431,393,674,283996800.0,0.0,48432
48432,452,674,283996800.0,0.0,48433
48433,455,674,283996800.0,0.0,48434
48434,432,674,283996800.0,0.0,48435
48435,508,674,283996800.0,0.0,48436
48436,331,674,283996800.0,0.0,48437
48437,192,674,283996800.0,0.0,48438
48438,720,674,283996800.0,0.0,48439
48439,688,674,283996800.0,0.0,48440
48440,585,674,283996800.0,0.0,48441
48441,659,674,283996800.0,0.0,48442
48442,7,674,283996800.0,0.0,48443
48443,285,674,283996800.0,0.0,48444
48444,214,674,283996800.0,0.0,48445
48445,337,674,283996800.0,0.0,48446
48446,272,674,283996800.0,0.0,48447
48447,304,674,283996800.0,0.0,48448
48448,176,674,283996800.0,0.0,48449
