u,i,label,ts
88,7559,-1,85
88,7328,-1,80
88,124,-1,63
88,7404,-5,43
88,7552,-7,90
88,185,-10,107
88,7543,-10,80
88,7419,-10,79
88,177,-10,65
254,89,10,15
373,89,7,54
395,89,5,54
160,89,5,46
699,89,3,53
121,89,2,57
302,89,2,15
132,89,2,15
2043,89,2,15
175,89,2,13
1193,89,1,68
124,89,1,51
2269,89,1,51
203,89,1,46
519,89,1,46
945,89,1,46
122,89,1,46
946,89,1,46
154,89,1,46
587,89,1,44
629,89,1,17
1708,89,1,17
516,89,1,17
2097,89,1,17
253,89,1,16
90,89,1,16
1690,89,1,15
406,89,1,15
1267,89,1,15
2628,89,1,15
2625,89,1,15
2623,89,1,15
931,89,1,15
1453,89,1,15
2033,89,1,15
3774,89,1,15
369,89,1,15
7564,89,-10,16
89,373,7,54
89,395,5,54
89,160,5,46
89,369,2,15
89,175,2,13
89,124,1,52
89,2269,1,51
89,699,1,51
89,519,1,46
89,122,1,46
89,945,1,46
89,587,1,46
89,946,1,46
89,154,1,46
89,629,1,17
89,2097,1,17
89,516,1,17
89,1708,1,17
89,2096,1,17
89,253,1,16
89,90,1,16
89,1690,1,15
89,406,1,15
89,1267,1,15
89,2628,1,15
89,2625,1,15
89,2623,1,15
89,302,1,15
89,931,1,15
89,1453,1,15
89,254,1,15
89,132,1,15
89,3774,1,15
89,2043,1,15
89,7439,-10,15
89,7564,-10,15
357,90,5,19
100,90,5,18
145,90,5,42
7564,90,5,15
328,90,4,16
570,90,3,17
314,90,3,16
219,90,2,45
175,90,2,18
266,90,1,59
883,90,1,56
395,90,1,55
154,90,1,46
203,90,1,44
506,90,1,44
189,90,1,42
286,90,1,42
122,90,1,42
117,90,1,37
402,90,1,20
137,90,1,18
405,90,1,18
131,90,1,17
2038,90,1,17
516,90,1,17
132,90,1,17
1011,90,1,17
841,90,1,14
227,90,-1,60
177,90,-4,59
90,357,5,19
90,100,5,18
90,145,5,20
90,7564,5,15
90,328,4,16
90,570,3,17
90,314,3,16
90,219,2,45
90,266,1,59
90,883,1,56
90,395,1,55
90,154,1,46
90,203,1,44
90,506,1,44
90,189,1,42
90,286,1,42
90,122,1,42
90,117,1,37
90,402,1,21
90,137,1,18
90,405,1,18
90,175,1,18
90,131,1,17
90,2038,1,17
90,516,1,17
90,132,1,17
90,1011,1,17
90,841,1,14
90,7572,-10,17
194,91,8,31
234,91,8,14
152,91,4,9
441,91,3,12
293,91,3,6
625,91,2,3
223,91,2,10
119,91,2,3
297,91,2,2
126,91,1,90
1665,91,1,16
1084,91,1,15
7546,91,1,14
438,91,1,10
769,91,1,5
532,91,1,5
168,91,1,4
7424,91,1,2
91,194,8,31
91,200,8,14
91,234,8,14
91,469,8,14
91,152,4,9
91,441,3,12
91,168,3,4
91,625,2,3
91,1084,2,15
91,223,2,10
91,119,2,3
91,1665,1,16
91,438,1,10
91,769,1,5
91,532,1,5
91,7424,1,2
91,297,1,2
91,7546,-10,16
105,92,5,83
821,92,5,63
1620,92,3,63
462,92,2,74
7444,92,2,65
93,92,2,68
238,92,2,63
1053,92,2,53
95,92,2,52
207,92,1,108
526,92,1,103
141,92,1,96
309,92,1,70
976,92,1,66
289,92,1,65
296,92,1,63
1847,92,1,63
648,92,1,63
1833,92,1,63
1560,92,1,63
103,92,1,58
345,92,1,56
331,92,1,54
110,92,1,54
199,92,1,54
1323,92,1,54
177,92,1,52
360,92,1,47
640,92,1,47
2985,92,1,46
1150,92,1,38
958,92,1,38
174,92,-1,68
92,105,5,83
92,821,5,63
92,1053,3,53
92,141,2,96
92,462,2,72
92,309,2,70
92,1576,2,69
92,976,2,66
92,93,2,68
92,238,2,63
92,95,2,50
92,207,1,108
92,526,1,103
92,289,1,65
92,7444,1,65
92,296,1,63
92,1847,1,63
92,648,1,63
92,1833,1,63
92,1425,1,63
92,3208,1,63
92,132,1,63
92,1560,1,63
92,1620,1,63
92,103,1,58
92,1821,1,54
92,331,1,54
92,110,1,54
92,199,1,54
92,1323,1,54
92,345,1,52
92,177,1,52
92,640,1,47
92,2985,1,46
92,1150,1,38
92,958,1,38
92,3774,-10,63
248,93,4,69
111,93,3,108
891,93,3,65
95,93,3,73
376,93,2,98
125,93,2,79
308,93,2,67
484,93,2,74
174,93,2,66
141,93,1,98
173,93,1,79
706,93,1,70
1068,93,1,69
1865,93,1,69
7468,93,1,69
158,93,1,69
295,93,1,68
197,93,1,68
1064,93,1,68
6369,93,1,67
115,93,1,67
259,93,1,67
288,93,1,67
262,93,1,67
229,93,1,63
3171,93,1,62
7550,93,-9,70
93,764,10,83
93,248,4,69
93,111,3,108
93,262,3,67
93,891,3,65
93,376,2,98
93,125,2,70
93,335,2,69
93,308,2,67
93,174,2,66
93,95,2,67
93,3412,1,104
93,141,1,98
93,484,1,74
93,3284,1,71
93,706,1,70
93,1068,1,69
93,1865,1,69
93,158,1,69
93,197,1,68
93,1064,1,68
93,295,1,68
93,6369,1,67
93,115,1,67
93,259,1,67
93,288,1,67
93,229,1,65
93,3171,1,62
93,7342,-1,67
93,7515,-5,66
93,7469,-10,73
93,7550,-10,70
93,7468,-10,69
93,177,-10,69
7335,94,10,134
233,94,10,116
114,94,10,116
104,94,10,101
605,94,3,116
491,94,2,98
1074,94,1,117
98,94,1,114
651,94,1,103
96,94,1,92
2336,94,1,91
832,94,1,89
375,94,1,89
126,94,1,89
94,233,1,116
94,766,1,116
94,337,1,116
94,2336,1,116
94,498,1,116
94,558,1,98
94,96,1,98
94,376,1,98
94,98,1,89
94,375,1,89
94,126,1,89
94,900,1,89
94,1891,1,89
94,352,1,89
94,281,1,89
94,279,1,89
94,192,1,89
94,104,1,89
94,164,1,89
94,114,1,89
3179,95,5,62
391,95,5,60
526,95,3,108
174,95,3,72
315,95,3,58
493,95,3,59
108,95,3,52
278,95,3,62
245,95,2,95
1065,95,2,91
2336,95,2,98
413,95,2,65
2330,95,2,60
242,95,2,60
331,95,2,56
345,95,2,56
5679,95,2,60
179,95,2,55
966,95,2,54
411,95,2,48
2410,95,1,105
3403,95,1,100
2380,95,1,95
464,95,1,94
96,95,1,93
191,95,1,88
205,95,1,84
1889,95,1,82
185,95,1,75
1370,95,1,74
332,95,1,74
666,95,1,73
136,95,1,66
3246,95,1,66
246,95,1,64
2358,95,1,64
553,95,1,62
244,95,1,62
1045,95,1,62
1278,95,1,61
362,95,1,60
1307,95,1,60
241,95,1,60
7432,95,1,59
177,95,1,57
288,95,1,97
172,95,1,57
643,95,1,57
2304,95,1,56
941,95,1,55
752,95,1,55
1171,95,1,54
1348,95,1,53
287,95,1,68
123,95,1,53
813,95,1,53
882,95,1,53
396,95,1,52
428,95,1,51
125,95,-1,106
111,95,-1,68
145,95,-1,55
424,95,-1,52
2369,95,-10,98
7604,95,-10,70
7598,95,-10,70
7601,95,-10,70
7602,95,-10,70
7584,95,-10,57
95,188,9,64
95,394,7,50
95,1829,3,61
95,493,3,59
95,526,2,108
95,391,2,60
95,315,2,62
95,242,2,60
95,331,2,56
95,5679,2,60
95,179,2,55
95,221,2,54
95,966,2,53
95,345,2,56
95,411,2,50
95,278,2,62
95,2410,1,105
95,3403,1,100
95,245,1,97
95,464,1,96
95,1065,1,91
95,2336,1,89
95,191,1,88
95,205,1,82
95,105,1,82
95,1889,1,82
95,154,1,81
95,2953,1,78
95,373,1,77
95,3302,1,75
95,1370,1,74
95,666,1,73
95,5342,1,73
95,1874,1,71
95,136,1,66
95,3246,1,66
95,413,1,65
95,246,1,64
95,2358,1,64
95,553,1,62
95,3179,1,62
95,1045,1,62
95,332,1,62
95,244,1,62
95,1278,1,61
95,104,1,61
95,174,1,61
95,2330,1,60
95,1307,1,60
95,241,1,60
95,7432,1,59
95,7550,1,59
95,172,1,57
95,643,1,57
95,2304,1,56
95,111,1,68
95,752,1,55
95,941,1,54
95,1171,1,54
95,318,1,53
95,1348,1,53
95,123,1,53
95,185,1,53
95,882,1,54
95,813,1,53
95,228,1,52
95,396,1,52
95,362,1,60
95,428,1,52
95,7497,-1,99
95,103,-1,92
95,3134,-1,63
95,2257,-1,61
95,177,-1,68
95,7339,-1,53
95,145,-1,55
95,424,-1,54
95,124,-1,54
95,7580,-1,49
95,288,-2,106
95,125,-10,102
95,2369,-10,98
95,7602,-10,70
95,7601,-10,70
95,7599,-10,70
95,7598,-10,70
95,7604,-10,99
95,7574,-10,59
95,7581,-10,57
95,7584,-10,57
95,7600,-10,84
95,7548,-10,59
525,96,10,62
125,96,6,103
605,96,5,116
2336,96,3,99
126,96,2,118
499,96,2,116
141,96,2,102
279,96,2,98
1379,96,2,96
376,96,2,90
984,96,2,89
704,96,2,88
906,96,1,126
3404,96,1,101
163,96,1,95
3387,96,1,95
491,96,1,108
824,96,1,92
250,96,1,92
375,96,1,92
351,96,1,91
281,96,1,91
3379,96,1,91
832,96,1,90
7087,96,1,90
1895,96,1,90
2412,96,1,90
1387,96,1,89
172,96,1,71
648,96,1,63
1553,96,1,63
647,96,1,63
96,125,6,103
96,141,3,102
96,126,3,92
96,832,3,95
96,2336,2,99
96,1379,2,96
96,984,2,89
96,704,2,88
96,3425,1,112
96,498,1,105
96,3404,1,101
96,163,1,95
96,3387,1,95
96,111,1,93
96,2416,1,93
96,824,1,92
96,250,1,92
96,375,1,92
96,351,1,91
96,281,1,91
96,3379,1,91
96,376,1,90
96,1895,1,90
96,269,1,90
96,2412,1,90
96,2411,1,89
96,114,1,89
96,499,1,90
96,172,1,71
96,1553,1,63
96,648,1,63
96,525,1,62
96,491,-4,93
96,7595,-10,64
475,97,10,16
102,97,5,14
273,97,4,15
280,97,3,64
1706,97,3,17
228,97,2,51
316,97,2,32
925,97,2,16
105,97,1,80
136,97,1,70
115,97,1,66
345,97,1,56
807,97,1,44
2215,97,1,40
1488,97,1,33
854,97,1,26
255,97,1,26
1136,97,1,24
211,97,1,23
284,97,1,22
1284,97,1,22
996,97,1,13
97,177,10,58
97,475,10,16
97,273,10,15
97,280,5,64
97,102,5,14
97,366,3,21
97,1706,3,17
97,228,2,51
97,345,2,19
97,925,2,16
97,105,1,80
97,136,1,70
97,115,1,66
97,807,1,44
97,2215,1,40
97,1488,1,33
97,316,1,32
97,854,1,26
97,255,1,26
97,1136,1,24
97,211,1,23
97,284,1,22
97,1284,1,22
97,919,1,16
97,7451,-1,57
3451,98,5,135
114,98,4,89
279,98,4,63
281,98,3,134
126,98,3,116
192,98,3,91
2336,98,3,90
1272,98,3,41
233,98,2,116
1597,98,2,106
269,98,2,91
185,98,2,75
211,98,2,34
906,98,1,125
1074,98,1,120
1590,98,1,117
375,98,1,104
953,98,1,98
900,98,1,91
634,98,1,35
687,98,1,35
7565,98,1,25
98,114,4,105
98,233,3,116
98,192,3,97
98,1272,3,41
98,126,2,116
98,337,2,114
98,279,2,98
98,1597,2,106
98,352,2,98
98,906,1,121
98,558,1,116
98,1074,1,114
98,375,1,114
98,164,1,114
98,1387,1,110
98,2336,1,110
98,953,1,98
98,281,1,97
98,900,1,97
98,634,1,35
98,687,1,35
98,211,1,34
98,940,1,24
7604,99,10,62
176,99,7,34
1619,99,5,14
129,99,5,11
188,99,2,55
1351,99,2,55
660,99,2,13
209,99,2,11
503,99,2,10
824,99,1,98
1259,99,1,16
2019,99,1,15
1658,99,1,14
145,99,1,14
1642,99,1,13
149,99,1,13
444,99,1,13
150,99,1,13
7552,99,1,12
563,99,1,12
659,99,1,12
419,99,1,11
353,99,1,10
842,99,1,9
2473,99,1,2
238,99,1,2
641,99,-1,64
99,716,2,16
99,7552,2,12
99,209,2,11
99,503,2,10
99,562,2,9
99,2624,1,15
99,2019,1,15
99,1658,1,14
99,1993,1,14
99,145,1,14
99,1619,1,14
99,1642,1,13
99,149,1,13
99,444,1,13
99,150,1,13
99,563,1,12
99,3516,1,12
99,659,1,12
99,2455,1,11
99,419,1,11
99,106,1,10
99,353,1,10
99,842,1,9
99,2473,1,2
99,238,1,2
827,100,10,71
147,100,3,54
177,100,3,43
133,100,3,40
7578,100,2,70
1694,100,1,15
969,100,1,64
645,100,1,61
124,100,1,50
7501,100,1,48
7588,100,1,40
7603,100,1,33
2720,100,1,18
365,100,1,17
2490,100,1,12
100,827,10,71
100,133,3,40
100,7588,2,40
100,1694,1,15
100,969,1,64
100,645,1,61
100,124,1,50
100,7501,1,48
100,547,1,29
100,2720,1,18
100,365,1,17
100,2490,1,12
100,7604,-10,62
100,7603,-10,66
100,177,-10,66
7604,101,10,62
152,101,5,38
193,101,5,39
2580,101,5,15
781,101,4,14
3096,101,3,55
279,101,2,94
133,101,2,32
779,101,2,14
478,101,2,15
467,101,2,14
567,101,2,13
1461,101,1,15
246,101,1,65
199,101,1,56
1440,101,1,42
304,101,1,24
1248,101,1,14
540,101,1,14
101,781,6,14
101,567,6,13
101,268,3,48
101,193,3,39
101,779,2,14
101,478,2,15
101,467,2,14
101,1461,1,15
101,1248,1,14
101,540,1,14
101,842,1,13
1247,102,10,14
1990,102,10,14
1005,102,7,14
1434,102,5,14
1244,102,4,14
7509,102,3,62
370,102,3,33
289,102,2,66
1517,102,2,44
2844,102,2,32
109,102,2,15
481,102,2,15
1258,102,2,15
1013,102,2,15
7596,102,2,15
1256,102,2,15
856,102,2,14
103,102,1,83
1423,102,1,15
508,102,1,15
725,102,1,14
535,102,1,14
7594,102,-10,56
7564,102,-10,16
102,103,7,83
102,1005,7,14
102,1434,4,14
102,1244,4,14
102,7509,3,62
102,1247,3,14
102,289,2,66
102,370,2,33
102,109,2,15
102,1423,2,15
102,1258,2,15
102,1013,2,15
102,1256,2,15
102,1646,2,15
102,508,2,15
102,725,2,14
102,1990,2,14
102,288,1,83
102,1517,1,44
102,856,1,14
102,7596,-1,15
102,7329,-1,15
102,7594,-10,56
102,7564,-10,15
177,103,4,50
398,103,2,87
128,103,2,72
413,103,2,65
1325,103,2,39
7565,103,2,39
904,103,1,103
249,103,1,102
163,103,1,101
125,103,1,99
141,103,1,96
118,103,1,90
695,103,1,85
6644,103,1,72
759,103,1,71
5342,103,1,52
7595,103,1,51
1167,103,1,48
585,103,1,46
156,103,1,45
2229,103,1,44
1508,103,1,40
284,103,1,40
946,103,1,39
161,103,1,39
103,177,8,60
103,413,3,65
103,284,3,40
103,398,2,87
103,128,2,72
103,1325,2,39
103,1317,2,39
103,946,2,39
103,904,1,103
103,249,1,102
103,163,1,101
103,125,1,99
103,141,1,96
103,118,1,90
103,695,1,85
103,5342,1,52
103,7595,1,51
103,1167,1,48
103,585,1,46
103,156,1,45
103,295,1,45
103,2229,1,44
103,1508,1,40
103,7565,1,39
103,161,1,39
6958,104,10,85
246,104,4,109
498,104,3,101
192,104,3,93
279,104,3,103
2336,104,3,96
7335,104,2,134
1074,104,2,131
7386,104,2,122
766,104,2,120
1596,104,2,100
281,104,2,103
832,104,2,88
900,104,2,95
114,104,2,89
824,104,2,94
906,104,1,123
1590,104,1,112
1597,104,1,103
2293,104,1,102
651,104,1,101
186,104,1,100
378,104,1,98
375,104,1,94
2417,104,1,93
7087,104,1,90
709,104,1,89
3353,104,1,88
1879,104,1,80
491,104,-2,98
104,498,8,101
104,281,3,129
104,279,3,97
104,2336,3,96
104,192,3,93
104,233,3,90
104,114,3,97
104,766,2,125
104,900,2,95
104,1879,2,92
104,2437,1,135
104,2293,1,129
104,3445,1,129
104,3443,1,127
104,2432,1,125
104,7321,1,124
104,1397,1,120
104,1396,1,117
104,246,1,110
104,966,1,106
104,1597,1,103
104,1388,1,100
104,1596,1,100
104,497,1,99
104,378,1,95
104,375,1,94
104,376,1,90
104,709,1,89
104,984,1,89
104,1351,1,86
104,269,1,86
104,832,1,86
104,3353,1,86
104,7603,-1,93
104,145,-2,125
104,7560,-3,104
104,491,-4,98
104,185,-5,97
104,801,-5,77
104,288,-10,109
104,7552,-10,86
199,105,3,81
602,105,3,80
1197,105,3,79
118,105,2,84
164,105,2,84
1045,105,1,84
173,105,1,84
315,105,1,84
289,105,1,83
125,105,1,83
154,105,1,82
704,105,1,82
830,105,1,82
1915,105,1,80
649,105,1,80
490,105,1,80
351,105,1,80
163,105,1,79
292,105,1,83
650,105,1,80
484,105,1,79
2397,105,1,79
496,105,1,79
720,105,1,79
7445,105,1,78
241,105,1,73
105,602,4,80
105,199,3,81
105,164,3,84
105,118,2,84
105,125,2,83
105,1045,1,84
105,315,1,84
105,362,1,83
105,289,1,83
105,154,1,82
105,704,1,82
105,830,1,82
105,1915,1,80
105,649,1,80
105,490,1,80
105,163,1,79
105,292,1,83
105,1197,1,79
105,484,1,79
105,2397,1,79
105,496,1,79
105,720,1,79
105,7445,1,78
105,241,1,73
105,613,-2,82
105,185,-4,86
105,7575,-10,80
105,7585,-10,79
182,106,4,14
280,106,2,61
1041,106,2,58
215,106,2,14
472,106,2,14
509,106,2,14
660,106,2,14
355,106,2,13
297,106,2,7
596,106,1,65
131,106,1,63
453,106,1,54
396,106,1,53
124,106,1,52
739,106,1,49
260,106,1,42
166,106,1,41
941,106,1,41
189,106,1,41
2041,106,1,16
167,106,1,15
561,106,1,15
406,106,1,14
383,106,1,14
154,106,1,14
328,106,1,14
715,106,1,13
225,106,1,13
536,106,1,13
422,106,1,13
187,106,1,13
252,106,1,12
272,106,1,11
500,106,1,11
311,106,1,11
655,106,1,11
106,182,4,14
106,280,2,61
106,1041,2,58
106,406,2,14
106,215,2,14
106,472,2,14
106,509,2,14
106,660,2,14
106,355,2,13
106,252,2,12
106,311,2,11
106,297,2,7
106,596,1,65
106,131,1,63
106,453,1,54
106,396,1,53
106,124,1,52
106,739,1,49
106,260,1,42
106,166,1,41
106,941,1,41
106,189,1,41
106,2041,1,16
106,167,1,15
106,561,1,15
106,383,1,14
106,154,1,14
106,328,1,14
106,715,1,13
106,225,1,13
106,536,1,13
106,422,1,13
106,187,1,13
106,272,1,11
106,500,1,11
106,655,1,11
106,7582,-10,13
348,107,6,43
7565,107,5,38
317,107,5,28
621,107,4,45
7595,107,3,60
1542,107,3,58
267,107,3,48
272,107,2,39
116,107,1,59
1058,107,1,58
883,107,1,55
693,107,1,55
205,107,1,44
1777,107,1,43
361,107,1,35
549,107,1,34
360,107,1,34
193,107,1,29
107,513,10,42
107,348,6,43
107,621,4,45
107,7595,2,60
107,1058,2,59
107,7565,2,38
107,193,2,30
107,317,2,28
107,1420,2,28
107,116,1,59
107,1542,1,58
107,883,1,55
107,693,1,55
107,205,1,44
107,1777,1,43
107,549,1,35
107,361,1,35
107,360,1,34
1292,108,7,29
1743,108,3,32
645,108,2,61
798,108,2,32
2610,108,2,15
1099,108,2,12
382,108,2,13
2663,108,1,15
188,108,1,70
130,108,1,62
1363,108,1,62
145,108,1,55
2176,108,1,33
2175,108,1,33
2842,108,1,32
1683,108,1,15
300,108,1,15
1456,108,1,15
2005,108,1,15
1951,108,1,13
355,108,1,12
1601,108,1,8
109,108,1,8
108,1292,7,28
108,1743,3,32
108,483,2,55
108,188,2,55
108,145,2,55
108,798,2,32
108,382,2,13
108,1099,2,12
108,2663,1,15
108,130,1,62
108,1363,1,62
108,645,1,61
108,2176,1,33
108,2175,1,33
108,1744,1,32
108,2842,1,32
108,546,1,26
108,1683,1,15
108,300,1,15
108,1456,1,15
108,2005,1,15
108,2610,1,15
108,1951,1,13
108,355,1,12
108,1601,1,8
108,109,1,8
449,109,7,15
1428,109,5,13
779,109,3,14
566,109,3,12
512,109,3,8
167,109,2,15
1431,109,2,14
668,109,2,14
422,109,2,12
1270,109,1,7
866,109,1,17
931,109,1,15
478,109,1,15
7524,109,1,15
217,109,1,14
722,109,1,14
669,109,1,14
922,109,1,14
328,109,1,13
535,109,1,13
999,109,1,13
181,109,1,13
1930,109,1,12
990,109,1,11
500,109,1,11
1099,109,1,8
223,109,1,8
379,109,1,7
148,109,1,7
5342,109,-5,60
109,449,7,15
109,512,5,11
109,566,3,12
109,670,2,14
109,779,2,14
109,422,2,12
109,1270,1,7
109,866,1,17
109,931,1,15
109,167,1,15
109,407,1,15
109,7524,1,15
109,217,1,14
109,1431,1,14
109,722,1,14
109,668,1,14
109,669,1,14
109,922,1,14
109,1428,1,13
109,328,1,13
109,215,1,13
109,535,1,13
109,999,1,13
109,181,1,13
109,1930,1,12
109,990,1,11
109,500,1,11
109,711,1,11
109,1099,1,8
109,223,1,8
109,379,1,7
109,148,1,7
390,110,8,62
369,110,5,44
518,110,5,34
440,110,4,32
959,110,3,94
1883,110,3,78
305,110,3,64
131,110,2,64
135,110,2,63
193,110,2,46
188,110,2,45
146,110,2,42
526,110,1,102
141,110,1,98
417,110,1,97
174,110,1,59
362,110,1,57
2309,110,1,57
2274,110,1,52
519,110,1,37
110,390,7,59
110,305,6,69
110,518,5,34
110,369,4,43
110,523,3,61
110,188,3,45
110,141,2,98
110,959,2,94
110,131,2,64
110,2309,2,57
110,146,2,42
110,487,2,41
110,417,1,97
110,2419,1,94
110,1883,1,78
110,174,1,59
110,362,1,57
110,2274,1,52
110,519,1,37
110,440,1,33
3269,111,10,71
463,111,10,71
207,111,6,85
245,111,4,106
120,111,3,86
1597,111,2,104
417,111,2,101
7560,111,2,95
2380,111,1,96
141,111,1,94
553,111,1,59
7418,111,1,55
111,207,6,85
111,245,4,106
111,120,3,86
111,417,2,101
111,141,2,99
111,433,2,66
111,125,1,59
111,7512,-1,95
111,7589,-3,13
111,7602,-10,62
111,7601,-10,62
111,7599,-10,62
111,7598,-10,62
111,7604,-10,62
111,7539,-10,52
427,112,10,58
524,112,10,55
177,112,4,55
701,112,3,53
116,112,3,50
301,112,2,55
7595,112,2,53
124,112,2,54
2276,112,1,53
396,112,1,52
3031,112,1,50
1043,112,1,50
697,112,1,49
112,427,10,64
112,524,10,55
112,177,5,55
112,701,3,53
112,301,2,55
112,748,2,53
112,396,2,52
112,124,2,54
112,116,2,51
112,2276,1,53
112,7595,1,53
112,7600,1,54
112,3031,1,50
112,1043,1,50
112,697,1,49
271,113,7,0
152,113,6,38
170,113,5,63
358,113,5,61
188,113,3,86
502,113,3,11
293,113,3,6
801,113,2,64
177,113,2,55
660,113,2,19
155,113,2,18
353,113,2,12
1127,113,1,0
145,113,1,66
553,113,1,66
757,113,1,62
154,113,1,55
350,113,1,43
1607,113,1,10
824,113,-2,88
159,113,-5,47
1691,113,-10,87
113,134,9,61
113,358,8,61
113,188,8,53
113,355,6,18
113,170,5,61
113,801,5,61
113,353,4,12
113,317,3,54
113,502,3,11
113,271,3,53
113,769,2,5
113,1127,1,5
113,154,1,55
113,177,1,53
113,268,1,46
113,350,1,43
113,130,1,24
113,660,1,19
113,155,1,18
113,1607,1,10
113,7580,-10,55
113,7603,-10,47
279,114,4,88
192,114,3,116
126,114,3,116
337,114,3,103
3383,114,3,92
281,114,3,99
7335,114,2,134
1202,114,2,127
233,114,2,116
269,114,2,99
766,114,2,94
1594,114,2,90
832,114,2,90
906,114,1,134
7386,114,1,133
1906,114,1,121
1590,114,1,117
2336,114,1,110
246,114,1,109
1597,114,1,106
375,114,1,104
2415,114,1,91
7087,114,1,90
3372,114,1,90
1554,114,1,89
376,114,1,89
165,114,-1,99
114,192,3,95
114,337,3,102
114,1594,3,95
114,126,3,89
114,352,2,116
114,1903,2,112
114,7335,2,102
114,558,2,94
114,233,2,90
114,281,2,89
114,279,2,89
114,164,2,89
114,906,1,133
114,3398,1,123
114,1906,1,121
114,7312,1,118
114,3429,1,114
114,3426,1,112
114,3423,1,109
114,362,1,107
114,1597,1,106
114,2336,1,102
114,3383,1,101
114,1202,1,97
114,766,1,106
114,2413,1,93
114,1896,1,90
114,3374,1,97
114,3372,1,90
114,897,1,89
114,1385,1,89
114,1879,1,89
114,832,1,89
114,7370,-1,135
114,7310,-1,118
114,3369,-1,105
114,145,-1,101
114,469,-5,109
114,7560,-9,94
163,115,5,69
1569,115,5,65
219,115,4,66
335,115,2,67
1343,115,2,66
3220,115,2,65
3213,115,2,65
492,115,2,65
123,115,2,65
118,115,1,92
241,115,1,75
1875,115,1,71
128,115,1,71
1185,115,1,70
3251,115,1,67
155,115,1,67
259,115,1,67
372,115,1,67
2369,115,1,67
216,115,1,67
435,115,1,66
208,115,1,66
2302,115,1,66
5679,115,1,65
2364,115,1,65
1574,115,1,65
7434,115,1,65
7390,115,1,64
1544,115,1,64
197,115,1,64
320,115,1,64
280,115,1,64
115,219,4,66
115,1569,3,65
115,335,2,67
115,163,2,67
115,492,2,65
115,123,2,64
115,118,1,92
115,241,1,75
115,1875,1,71
115,128,1,71
115,1185,1,70
115,3251,1,67
115,155,1,67
115,259,1,67
115,372,1,67
115,2369,1,67
115,216,1,67
115,435,1,66
115,208,1,66
115,1343,1,66
115,2302,1,66
115,5679,1,65
115,2364,1,65
115,1574,1,65
115,3220,1,65
115,3213,1,65
115,7434,1,65
115,7390,1,64
115,1544,1,64
115,197,1,64
115,320,1,64
115,280,1,64
7421,116,3,73
706,116,3,70
292,116,2,73
2387,116,2,72
822,116,2,71
336,116,2,70
585,116,2,73
172,116,2,64
310,116,1,72
1191,116,1,72
290,116,1,72
2362,116,1,72
123,116,1,72
174,116,1,72
1871,116,1,71
3285,116,1,71
2376,116,1,71
1043,116,1,71
1815,116,1,71
1343,116,1,70
247,116,1,70
7525,116,1,70
5679,116,1,59
7595,116,1,59
3137,116,1,59
395,116,1,51
177,116,1,50
259,116,1,49
491,116,1,49
708,116,-1,88
116,7421,3,73
116,706,3,70
116,292,2,73
116,822,2,71
116,2376,2,71
116,336,2,70
116,585,2,73
116,172,2,64
116,310,1,72
116,2387,1,72
116,1191,1,72
116,290,1,72
116,2362,1,72
116,123,1,72
116,174,1,72
116,1871,1,71
116,3285,1,71
116,1043,1,71
116,1815,1,71
116,1343,1,70
116,247,1,70
116,7525,1,70
116,5679,1,59
116,7595,1,59
116,3137,1,59
116,395,1,51
116,957,1,50
116,177,1,50
116,259,1,49
116,491,1,49
116,810,1,48
116,7604,-10,72
7588,117,3,43
799,117,3,39
258,117,3,38
2933,117,2,40
2931,117,2,40
2199,117,2,37
1318,117,2,38
346,117,2,31
1332,117,1,45
7600,117,1,48
260,117,1,41
1148,117,1,41
410,117,1,41
285,117,1,40
122,117,1,39
1324,117,1,39
506,117,1,39
2210,117,1,39
1147,117,1,39
1758,117,1,39
2911,117,1,38
2908,117,1,38
402,117,1,38
1742,117,1,38
2702,117,1,37
1487,117,1,37
2178,117,1,37
1314,117,1,37
2193,117,1,36
1317,117,1,36
370,117,1,33
1488,117,1,33
194,117,1,31
1025,117,1,31
796,117,1,30
2148,117,1,29
2805,117,1,27
437,117,1,16
798,117,-1,33
117,258,3,38
117,410,2,41
117,799,2,51
117,1318,2,38
117,346,2,32
117,1332,1,45
117,7600,1,46
117,260,1,41
117,1148,1,41
117,306,1,41
117,7588,1,43
117,2933,1,40
117,2931,1,40
117,285,1,40
117,122,1,39
117,1324,1,39
117,506,1,39
117,2210,1,39
117,1147,1,39
117,1758,1,39
117,2911,1,38
117,2908,1,38
117,402,1,38
117,2702,1,37
117,1742,1,38
117,1487,1,39
117,1314,1,37
117,2199,1,37
117,2178,1,37
117,2193,1,36
117,1317,1,36
117,370,1,36
117,1488,1,33
117,194,1,31
117,1025,1,31
117,2148,1,29
117,2805,1,27
117,437,1,16
117,798,-1,33
117,796,-1,34
117,7425,-5,39
292,118,4,89
526,118,2,104
141,118,2,99
398,118,2,86
125,118,1,100
375,118,1,99
238,118,1,98
528,118,1,98
222,118,1,92
603,118,1,92
158,118,1,89
649,118,1,79
163,118,1,73
7597,118,1,71
822,118,1,71
214,118,1,71
1580,118,1,71
706,118,1,71
118,765,10,93
118,1592,3,90
118,292,3,89
118,526,2,104
118,141,2,99
118,125,1,100
118,375,1,99
118,238,1,98
118,528,1,98
118,222,1,92
118,603,1,92
118,158,1,89
118,173,1,80
118,649,1,79
118,163,1,73
118,822,1,71
