u,i,ts,label
835,725,18,0
770,1384,18,0
986,725,18,0
835,261,18,0
994,454,18,0
576,1339,18,0
986,1036,18,0
1284,131,18,0
871,1384,18,0
220,719,18,0
1136,254,18,0
415,1350,18,0
576,1339,18,0
1036,32,18,0
994,596,18,0
725,835,18,0
1375,994,18,0
131,1284,18,0
1317,919,18,0
32,1036,18,0
770,1384,18,0
1404,1219,18,0
1255,1339,18,0
835,725,18,0
1255,878,18,0
1244,1287,18,0
596,994,18,0
1317,817,18,0
1339,1255,18,0
1255,1339,18,0
1284,131,18,0
986,725,18,0
1339,1255,18,0
254,1244,18,0
538,546,18,0
131,1284,18,0
431,617,18,0
792,1297,18,0
1236,1043,18,0
1236,176,18,0
1255,1339,18,0
1136,254,18,0
398,1359,18,0
1236,990,18,0
409,19,18,0
725,835,18,0
1339,1255,18,0
1367,1138,18,0
994,596,18,0
342,63,18,0
1255,1339,18,0
576,1339,18,0
1284,131,18,0
1136,398,18,0
1339,1255,18,0
1136,254,18,0
1089,1365,18,0
1339,576,18,0
9,1050,18,0
770,396,18,0
323,643,18,0
323,643,18,0
576,1339,18,0
1403,1255,18,0
1339,576,18,0
131,1284,18,0
1136,254,18,0
503,102,18,0
142,329,18,0
643,323,18,0
792,1036,18,0
254,1136,18,0
1404,1219,18,0
323,341,18,0
576,1339,18,0
1136,254,18,0
1033,701,18,0
63,26,18,0
1339,576,18,0
323,367,18,0
498,1072,18,0
713,353,18,0
576,1033,18,0
596,994,18,0
1117,856,18,0
792,1297,18,0
367,323,18,0
752,1142,18,0
725,719,18,0
323,725,18,0
254,1136,18,0
323,643,18,0
1033,1211,18,0
323,367,18,0
1138,254,18,0
1136,254,18,0
342,63,18,0
191,1060,18,0
6,422,18,0
643,323,18,0
367,323,18,0
249,725,18,0
1211,1033,18,0
725,323,18,0
1211,32,18,0
323,643,18,0
254,1138,18,0
576,1339,18,0
254,1136,18,0
323,367,18,0
323,725,18,0
643,323,18,0
1136,254,18,0
1033,576,18,0
367,323,18,0
1033,1211,18,0
1403,859,18,0
725,323,18,0
1339,576,18,0
576,1033,18,0
323,643,18,0
1255,1339,18,0
323,367,18,0
1215,1317,18,0
1255,1403,18,0
1339,1255,18,0
643,323,18,0
1215,1136,18,0
323,725,18,0
1284,131,18,0
1403,1255,18,0
254,1136,18,0
1033,576,18,0
725,323,18,0
719,725,18,0
323,643,18,0
576,1339,18,0
323,725,18,0
725,719,18,0
835,725,18,0
341,323,18,0
323,367,18,0
342,63,18,0
991,101,18,0
323,341,18,0
350,1168,18,0
725,323,18,0
350,626,18,0
725,835,18,0
254,1211,18,0
323,97,18,0
1359,398,18,0
341,323,18,0
1215,1317,18,0
26,1176,18,0
576,1033,18,0
26,63,18,0
398,1359,18,0
1339,576,18,0
249,725,18,0
249,725,18,0
643,323,18,0
856,1176,18,0
1255,1339,18,0
1255,1403,18,0
131,1284,18,0
1339,1255,18,0
1215,1317,18,0
835,725,18,0
1403,1255,18,0
1339,323,18,0
1215,1317,18,0
323,725,18,0
576,1339,18,0
323,341,18,0
679,474,18,0
323,643,18,0
725,835,18,0
1339,576,18,0
576,1339,18,0
341,323,18,0
323,1339,18,0
422,6,18,0
725,323,18,0
1283,1138,18,0
1339,323,18,0
871,267,18,0
342,63,18,0
323,341,18,0
341,1255,18,0
799,994,18,0
576,1339,18,0
6,422,18,0
323,725,18,0
323,1339,18,0
341,323,18,0
249,725,18,0
1339,576,18,0
725,323,18,0
1339,323,18,0
576,1339,18,0
323,341,18,0
834,1365,18,0
342,63,18,0
1284,131,18,0
1215,1317,18,0
323,1339,18,0
576,1339,18,0
1339,323,18,0
367,323,18,0
323,1339,18,0
1339,576,18,0
560,908,18,0
1339,323,18,0
1405,516,18,0
323,367,18,0
422,6,18,0
342,63,18,0
323,1339,18,0
367,323,18,0
1381,1033,18,0
1339,323,18,0
617,103,18,0
503,605,18,0
323,367,18,0
792,1297,18,0
1176,26,18,0
323,1339,18,0
1044,753,18,0
6,422,18,0
1044,758,18,0
809,795,18,0
576,1339,18,0
1044,323,18,0
323,950,18,0
1340,609,18,0
1216,598,18,0
1339,323,18,0
638,1406,18,0
1331,632,18,0
609,1340,18,0
342,63,18,0
1339,576,18,0
809,560,18,0
1044,323,18,0
1375,1056,18,0
1340,1374,18,0
323,1339,18,0
609,297,18,0
1340,1407,18,0
1044,323,18,0
103,617,18,0
809,560,18,0
1339,323,18,0
398,1136,18,0
503,527,18,0
617,103,18,0
560,1216,18,0
1184,644,18,0
681,617,18,0
546,544,18,0
617,103,18,0
323,1339,18,0
131,1284,18,0
323,42,18,0
546,538,18,0
131,125,18,0
1044,323,18,0
1339,323,18,0
367,323,18,0
1402,1339,18,0
1184,711,18,0
12,1138,18,0
503,638,18,0
12,986,18,0
1018,772,18,0
950,323,18,0
704,1297,18,0
1402,32,18,0
12,711,18,0
503,527,18,0
711,1184,18,0
1281,354,18,0
1297,704,18,0
1295,1283,18,0
1087,1131,18,0
503,527,18,0
1402,1083,18,0
12,711,18,0
503,352,18,0
1283,1295,18,0
1402,29,18,0
1281,1033,18,0
1284,131,18,0
307,317,18,0
12,1118,18,0
1402,950,18,0
704,1297,18,0
1402,254,18,0
1184,711,18,0
12,527,18,0
1402,423,18,0
1402,1033,18,0
1283,409,18,0
1359,1335,18,0
1402,994,18,0
605,90,18,0
1402,704,18,0
1281,325,18,0
12,392,18,0
372,1359,18,0
704,323,18,0
90,605,18,0
1402,1319,18,0
1281,687,18,0
1402,560,18,0
1359,372,18,0
12,1214,18,0
871,306,18,0
103,617,18,0
605,90,18,0
372,952,18,0
503,272,18,0
617,103,18,0
1402,1339,18,0
871,952,18,0
1402,254,18,0
503,254,18,0
503,352,18,0
1297,704,18,0
103,617,18,0
90,605,18,0
1402,254,18,0
503,254,18,0
617,103,18,0
1216,598,18,0
372,1359,18,0
681,617,18,0
1402,1339,18,0
261,835,18,0
605,90,18,0
1402,950,18,0
598,1216,18,0
843,306,18,0
1367,1138,18,0
307,317,18,0
1402,254,18,0
12,711,18,0
12,711,18,0
353,392,18,0
1283,1063,18,0
306,843,18,0
1402,560,18,0
90,605,18,0
617,103,18,0
249,1402,18,0
144,1408,18,0
254,1402,18,0
605,90,18,0
128,1113,18,0
1319,1402,18,0
90,605,18,0
1083,1402,18,0
67,1402,18,0
1044,1402,18,0
679,1281,18,0
560,1402,18,0
1044,753,18,0
323,367,18,0
1044,323,18,0
681,1402,18,0
617,317,18,0
605,317,18,0
323,950,18,0
1339,1402,18,0
617,103,18,0
835,261,18,0
1044,753,18,0
128,557,18,0
1044,323,18,0
1339,90,18,0
306,952,18,0
128,503,18,0
1379,912,18,0
1274,1281,18,0
770,1402,18,0
1379,131,18,0
323,704,18,0
294,831,18,0
1402,254,18,0
90,1339,18,0
557,128,18,0
350,1353,18,0
1402,1319,18,0
307,317,18,0
12,834,18,0
1402,560,18,0
617,103,18,0
704,323,18,0
128,1409,18,0
1216,542,18,0
1402,1083,18,0
605,734,18,0
950,1402,18,0
1339,1234,18,0
297,609,18,0
950,323,18,0
254,1402,18,0
952,306,18,0
1317,507,18,0
560,1402,18,0
306,952,18,0
389,830,18,0
249,1402,18,0
1402,950,18,0
1339,90,18,0
1402,254,18,0
389,609,18,0
710,1283,18,0
681,1402,18,0
1402,560,18,0
1026,615,18,0
538,546,18,0
507,1317,18,0
254,1402,18,0
1026,184,18,0
1026,1045,18,0
770,1402,18,0
323,704,18,0
1317,507,18,0
1402,254,18,0
272,503,18,0
1184,254,18,0
372,1402,18,0
1117,856,18,0
1274,306,18,0
422,6,18,0
249,1402,18,0
1069,878,18,0
306,1274,18,0
254,1402,18,0
372,1402,18,0
704,323,18,0
323,950,18,0
372,1354,18,0
843,356,18,0
1274,306,18,0
6,422,18,0
681,1402,18,0
1402,1339,18,0
770,1402,18,0
12,1379,18,0
1402,372,18,0
507,1317,18,0
323,704,18,0
356,843,18,0
1044,1402,18,0
1409,128,18,0
1317,507,18,0
1402,254,18,0
1069,542,18,0
439,952,18,0
1402,372,18,0
1184,254,18,0
1339,1402,18,0
249,1402,18,0
704,323,18,0
560,1402,18,0
1402,1339,18,0
372,1402,18,0
128,557,18,0
770,1402,18,0
1402,560,18,0
814,63,18,0
539,952,18,0
539,952,18,0
1402,372,18,0
254,1402,18,0
1339,1402,18,0
1402,254,18,0
770,1402,18,0
1402,1339,18,0
261,835,18,0
323,1339,18,0
128,1409,18,0
507,1317,18,0
1410,753,18,0
372,1402,18,0
1339,1402,18,0
36,211,18,0
339,1402,18,0
1402,372,18,0
254,1402,18,0
372,1402,18,0
770,1402,18,0
1402,1339,18,0
919,1317,18,0
1402,339,18,0
372,1402,18,0
1402,254,18,0
1402,372,18,0
1379,1402,18,0
1339,323,18,0
710,539,18,0
12,1379,18,0
1184,254,18,0
1402,372,18,0
12,1379,18,0
1339,1402,18,0
1410,6,18,0
1402,1379,18,0
372,1402,18,0
770,1402,18,0
1184,644,18,0
1379,12,18,0
1402,1339,18,0
1044,1402,18,0
1402,372,18,0
1379,1402,18,0
679,1281,18,0
372,1402,18,0
1400,1411,18,0
1402,1379,18,0
1281,356,18,0
1402,372,18,0
323,704,18,0
1379,1402,18,0
372,1402,18,0
770,1402,18,0
1184,254,18,0
871,306,18,0
1402,1379,18,0
254,1216,18,0
770,36,18,0
1339,589,18,0
1402,372,18,0
1381,798,18,0
1410,6,18,0
356,1281,18,0
1379,1402,18,0
704,323,18,0
339,1402,18,0
1274,1281,18,0
594,1171,18,0
1381,783,18,0
1184,367,18,0
810,1402,18,0
1281,356,18,0
770,1402,18,0
544,546,18,0
1184,254,18,0
1339,1402,18,0
1402,1379,18,0
1402,339,18,0
1402,339,18,0
1409,128,18,0
1410,6,18,0
1402,1339,18,0
1402,498,18,0
1184,254,18,0
356,1281,18,0
1184,254,18,0
1379,598,18,0
367,1184,18,0
1184,254,18,0
12,1379,18,0
1184,254,18,0
128,612,18,0
1379,598,18,0
874,919,18,0
871,306,18,0
1184,367,18,0
1379,1402,18,0
12,569,18,0
1402,1379,18,0
1138,254,18,0
1379,1402,18,0
323,1339,18,0
1044,1402,18,0
1402,1379,18,0
1138,1283,18,0
143,1339,18,0
367,1184,18,0
810,1402,18,0
1274,1281,18,0
12,358,18,0
1383,1381,18,0
1281,356,18,0
1184,367,18,0
12,358,18,0
128,235,18,0
569,128,18,0
67,1402,18,0
1339,323,18,0
128,1409,18,0
372,1402,18,0
546,538,18,0
576,1339,18,0
12,1138,18,0
128,569,18,0
372,1402,18,0
372,1402,18,0
546,544,18,0
12,358,18,0
356,1281,18,0
810,1402,18,0
12,569,18,0
609,389,18,0
12,358,18,0
569,128,18,0
1184,367,18,0
350,358,18,0
1339,576,18,0
546,598,18,0
12,1118,18,0
418,1402,18,0
128,569,18,0
12,569,18,0
544,546,18,0
681,1402,18,0
67,697,18,0
576,1339,18,0
12,358,18,0
12,1118,18,0
569,128,18,0
1184,367,18,0
12,1118,18,0
1216,254,18,0
871,306,18,0
569,128,18,0
12,1138,18,0
1123,507,18,0
12,569,18,0
871,306,18,0
1339,576,18,0
372,1412,18,0
128,569,18,0
12,358,18,0
1274,1281,18,0
12,1118,18,0
1038,576,18,0
12,1138,18,0
350,358,18,0
950,323,18,0
507,1123,18,0
1280,725,18,0
569,128,18,0
392,353,18,0
1339,297,18,0
1280,1339,18,0
1036,792,18,0
598,1379,18,0
1281,539,18,0
1280,1287,18,0
1412,372,18,0
1295,1283,18,0
12,392,18,0
128,548,18,0
1339,1280,18,0
297,1339,18,0
63,814,18,0
354,398,18,0
12,1118,18,0
1280,1339,18,0
1339,297,18,0
12,569,18,0
354,398,18,0
372,1018,18,0
12,1118,18,0
372,1412,18,0
1339,1280,18,0
297,1339,18,0
576,1339,18,0
871,1412,18,0
993,994,18,0
372,1381,18,0
1339,297,18,0
1280,1339,18,0
12,1118,18,0
146,308,18,0
297,1339,18,0
1287,1280,18,0
1339,576,18,0
12,392,18,0
1280,1287,18,0
1339,1280,18,0
1339,297,18,0
12,1118,18,0
1018,372,18,0
1381,372,18,0
12,569,18,0
1274,1281,18,0
993,1402,18,0
640,576,18,0
1339,297,18,0
1381,372,18,0
576,1339,18,0
1381,128,18,0
12,392,18,0
546,544,18,0
576,640,18,0
372,1018,18,0
372,1381,18,0
372,1381,18,0
12,1118,18,0
503,128,18,0
503,272,18,0
792,1036,18,0
297,1339,18,0
1339,576,18,0
12,392,18,0
503,306,18,0
12,569,18,0
640,576,18,0
306,503,18,0
1381,372,18,0
1339,297,18,0
1381,372,18,0
503,306,18,0
576,1339,18,0
306,503,18,0
12,1118,18,0
306,503,18,0
503,306,18,0
12,1138,18,0
1036,792,18,0
12,392,18,0
12,569,18,0
12,1118,18,0
12,392,18,0
576,640,18,0
12,1118,18,0
792,1036,18,0
12,569,18,0
128,1381,18,0
323,1339,18,0
640,576,18,0
1328,306,18,0
372,1381,18,0
372,1381,18,0
582,598,18,0
12,1138,18,0
1383,1381,18,0
323,950,18,0
12,392,18,0
1381,128,18,0
859,1403,18,0
1274,1281,18,0
12,1118,18,0
760,542,18,0
1083,1402,18,0
372,592,18,0
810,1412,18,0
12,569,18,0
372,353,18,0
843,1237,18,0
1283,1138,18,0
12,1138,18,0
792,1036,18,0
12,1118,18,0
1354,372,18,0
12,392,18,0
592,372,18,0
12,569,18,0
1383,1381,18,0
128,1381,18,0
1381,128,18,0
1215,498,18,0
372,1354,18,0
372,592,18,0
598,582,18,0
1383,1381,18,0
12,1118,18,0
12,569,18,0
576,640,18,0
1381,1383,18,0
938,423,18,0
128,1354,18,0
792,1036,18,0
12,392,18,0
1215,498,18,0
12,1118,18,0
128,1381,18,0
12,569,18,0
592,372,18,0
392,306,18,0
12,1118,18,0
681,562,18,0
871,843,18,0
308,281,18,0
12,1118,18,0
12,392,18,0
12,1118,18,0
792,1036,18,0
582,598,18,0
12,569,18,0
1138,1283,18,0
12,1118,18,0
1383,1381,18,0
1383,1381,18,0
12,1118,18,0
1339,323,18,0
792,1036,18,0
372,592,18,0
12,1118,18,0
592,372,18,0
372,482,18,0
1215,498,18,0
12,1118,18,0
1373,408,18,0
128,1381,18,0
372,592,18,0
1281,1283,18,0
1274,1281,18,0
1383,392,18,0
883,72,18,0
297,1339,18,0
871,843,18,0
1373,592,18,0
1283,1138,18,0
871,843,18,0
1373,592,18,0
933,1214,18,0
600,470,18,0
372,592,18,0
372,482,18,0
600,105,18,0
1138,1283,18,0
372,482,18,0
1383,392,18,0
1283,1138,18,0
1033,576,18,0
1158,325,18,0
1158,325,18,0
1373,713,18,0
1280,1403,18,0
592,372,18,0
1402,372,18,0
1373,592,18,0
372,482,18,0
1402,418,18,0
1138,1283,18,0
1033,1381,18,0
1402,993,18,0
482,372,18,0
1402,1083,18,0
372,1402,18,0
1383,392,18,0
372,482,18,0
372,482,18,0
372,592,18,0
1033,1281,18,0
146,128,18,0
1373,592,18,0
1373,592,18,0
1383,392,18,0
1283,1138,18,0
1281,1033,18,0
1138,1283,18,0
713,325,18,0
1373,609,18,0
843,1237,18,0
1235,1402,18,0
713,548,18,0
1235,576,18,0
1413,1381,18,0
1235,843,18,0
1274,1281,18,0
1283,1138,18,0
713,271,18,0
1383,392,18,0
1235,843,18,0
639,994,18,0
1414,42,18,0
128,1415,18,0
639,1033,18,0
1138,1283,18,0
1379,598,18,0
639,498,18,0
315,994,18,0
1281,1274,18,0
792,356,18,0
1089,1412,18,0
1283,1138,18,0
1383,392,18,0
128,778,18,0
315,840,18,0
72,883,18,0
1083,1402,18,0
1138,1283,18,0
1383,392,18,0
1283,1138,18,0
599,1381,18,0
1138,1283,18,0
1283,1138,18,0
1383,392,18,0
1138,1283,18,0
1283,1138,18,0
1416,277,18,0
495,585,18,0
555,1292,18,0
495,1113,18,0
1138,1283,18,0
468,277,18,0
1023,1402,18,0
1023,1402,18,0
1283,1138,18,0
1381,1033,18,0
1381,128,18,0
495,950,18,0
1381,1383,18,0
1381,1413,18,0
1383,392,18,0
1381,599,18,0
1138,1283,18,0
146,128,18,0
1381,713,18,0
1416,1138,18,0
1381,1413,18,0
1383,1381,18,0
1138,1283,18,0
1381,1383,18,0
1383,392,18,0
1383,1381,18,0
392,1295,18,0
42,1414,18,0
1283,1138,18,0
495,1043,18,0
128,1381,18,0
1383,1381,18,0
1383,1381,18,0
42,135,18,0
942,605,18,0
1381,128,18,0
1138,1283,18,0
893,994,18,0
495,1043,18,0
495,498,18,0
893,590,18,0
1381,1138,18,0
128,1381,18,0
498,495,18,0
1381,1138,18,0
1381,128,18,0
1383,1381,18,0
1283,1138,18,0
1138,1381,18,0
1138,1381,18,0
1381,1383,18,0
128,1381,18,0
1381,1138,18,0
1381,128,18,0
599,1381,18,0
1138,1283,18,0
1383,1381,18,0
1416,1138,18,0
1138,1381,18,0
128,1381,18,0
422,6,18,0
495,498,18,0
1381,599,18,0
495,498,18,0
1281,1023,18,0
1381,1138,18,0
1383,1381,18,0
498,495,18,0
1138,1381,18,0
1381,1138,18,0
1381,495,18,0
1283,1138,18,0
1138,1381,18,0
128,1004,18,0
1381,1138,18,0
599,1381,18,0
1416,1138,18,0
498,495,18,0
1381,599,18,0
1138,1283,18,0
498,495,18,0
1138,1381,18,0
1383,1381,18,0
128,1381,18,0
1381,128,18,0
783,1381,18,0
1383,1381,18,0
1381,783,18,0
128,1381,18,0
783,1381,18,0
1381,128,18,0
1383,1381,18,0
1381,783,18,0
128,1381,18,0
1381,128,18,0
599,1381,18,0
1383,1381,18,0
128,1381,18,0
1381,599,18,0
1138,1381,18,0
1381,1138,18,0
1381,1138,18,0
1383,1381,18,0
1283,1138,18,0
1383,1381,18,0
1138,1381,18,0
1138,1381,18,0
783,1381,18,0
1381,1138,18,0
542,1069,18,0
1381,783,18,0
1138,1283,18,0
542,760,18,0
1138,1381,18,0
1383,1283,18,0
1317,1417,18,0
1383,1381,18,0
1283,1138,18,0
783,1381,18,0
1381,783,18,0
1056,1032,18,0
1381,1138,18,0
760,576,18,0
599,1381,18,0
1383,1283,18,0
599,1381,18,0
1138,1283,18,0
1381,599,18,0
783,1381,18,0
1417,1317,18,0
1381,599,18,0
1381,783,18,0
1138,1381,18,0
1381,1138,18,0
599,1381,18,0
599,1381,18,0
1138,1381,18,0
1283,1138,18,0
1138,1283,18,0
1381,599,18,0
1381,1138,18,0
1381,1383,18,0
1383,1381,18,0
783,1381,18,0
1383,1381,18,0
1381,783,18,0
1281,413,18,0
1283,1138,18,0
1381,843,18,0
1138,1381,18,0
1283,1383,18,0
783,1381,18,0
325,1402,18,0
1138,1283,18,0
1383,1381,18,0
325,1281,18,0
1416,1138,18,0
325,1158,18,0
783,1213,18,0
1383,1283,18,0
1416,1413,18,0
1381,1383,18,0
599,1381,18,0
479,413,18,0
479,413,18,0
1416,1138,18,0
1383,1381,18,0
1356,1281,18,0
1356,852,18,0
413,479,18,0
1138,1381,18,0
1381,1138,18,0
1381,1138,18,0
1356,711,18,0
413,479,18,0
479,413,18,0
479,413,18,0
1416,1138,18,0
413,479,18,0
1138,1381,18,0
1416,1291,18,0
479,413,18,0
1138,1381,18,0
413,479,18,0
1416,260,18,0
479,413,18,0
1381,1138,18,0
1381,1138,18,0
1295,392,18,0
1416,1138,18,0
413,479,18,0
1381,1138,18,0
479,413,18,0
1168,683,18,0
1283,1138,18,0
1416,713,18,0
413,479,18,0
479,413,18,0
1138,1381,18,0
1138,1381,18,0
1138,1381,18,0
1138,1283,18,0
1283,1138,18,0
1281,1356,18,0
1281,325,18,0
1281,413,18,0
1283,1402,18,0
350,1168,18,0
542,1292,18,0
1213,783,18,0
865,1402,18,0
1142,752,18,0
809,795,18,0
9,1317,18,0
9,1196,18,0
1113,128,18,0
1113,323,18,0
1113,933,18,0
713,325,18,0
1113,495,18,0
342,1417,18,0
342,783,18,0
342,843,18,0
342,1216,18,0
1272,1244,18,0
26,1176,18,0
254,1216,18,0
605,277,18,0
281,317,18,0
830,389,18,0
679,1281,18,0
67,1417,18,0
163,474,18,0
1403,859,18,0
1403,1280,18,0
509,616,18,0
830,389,18,0
1373,859,18,0
1236,1043,18,0
1236,615,18,0
1236,176,18,0
1236,392,18,0
1236,1287,18,0
725,1280,18,0
1373,1306,18,0
594,1289,18,0
576,1033,18,0
615,1026,18,0
409,1283,18,0
1374,699,18,0
699,1374,18,0
699,1374,18,0
1374,699,18,0
1234,1339,18,0
225,638,18,0
792,1036,18,0
189,36,18,0
225,1281,18,0
699,1374,18,0
189,712,18,0
249,964,18,0
3,555,18,0
711,1356,18,0
1373,697,18,0
1328,391,18,0
1373,753,18,0
859,1403,18,0
1373,707,18,0
859,413,18,0
1373,859,18,0
1402,372,18,0
1403,859,18,0
1373,1191,18,0
1402,1083,18,0
1402,1023,18,0
1373,859,18,0
1402,325,18,0
1402,1283,18,0
919,874,18,0
1402,865,18,0
859,1403,18,0
810,1402,18,0
431,859,18,0
114,770,18,0
1262,598,18,0
114,770,18,0
1403,859,18,0
810,1402,18,0
770,1402,18,0
859,1403,18,0
1113,323,18,0
1189,1407,18,0
1189,1402,18,0
1189,1291,18,0
950,495,18,0
1189,835,18,0
1236,615,18,0
431,859,18,0
871,1384,18,0
871,1384,18,0
871,1384,18,0
809,1262,18,0
1044,1402,18,0
1127,1083,18,0
1127,454,18,0
1127,1274,18,0
278,308,18,0
560,1072,18,0
712,189,18,0
712,640,18,0
1153,1103,18,0
1339,1234,18,0
1280,725,18,0
1018,413,18,0
1358,352,18,0
1274,1281,18,0
1018,711,18,0
621,105,18,0
389,609,18,0
952,439,18,0
389,830,18,0
389,830,18,0
598,1379,18,0
919,50,18,0
337,474,18,0
339,1000,18,0
1000,339,18,0
1402,1189,18,0
708,105,18,0
843,1268,18,0
50,919,18,0
1387,1313,18,0
431,859,18,0
101,176,18,0
634,341,18,0
105,621,18,0
105,708,18,0
101,198,18,0
821,752,18,0
42,1418,18,0
1179,596,18,0
1044,1402,18,0
683,479,18,0
1393,332,18,0
1044,1402,18,0
423,1402,18,0
483,398,18,0
9,1317,18,0
184,1026,18,0
483,821,18,0
9,1402,18,0
908,560,18,0
908,1354,18,0
431,617,18,0
1359,1335,18,0
114,770,18,0
594,1289,18,0
339,1402,18,0
9,1265,18,0
189,712,18,0
42,1402,18,0
1402,339,18,0
1402,42,18,0
189,712,18,0
1018,708,18,0
1402,687,18,0
1018,1402,18,0
1402,1018,18,0
1272,1402,18,0
1018,1402,18,0
317,605,18,0
189,1291,18,0
495,498,18,0
714,1376,18,0
317,538,18,0
495,1381,18,0
495,498,18,0
495,498,18,0
317,1171,18,0
1402,1272,18,0
189,1261,18,0
181,766,18,0
1402,1018,18,0
495,1113,18,0
1272,1402,18,0
181,495,18,0
495,950,18,0
1367,1138,18,0
339,475,18,0
479,683,18,0
495,181,18,0
339,598,18,0
339,495,18,0
569,372,18,0
176,101,18,0
950,495,18,0
398,354,18,0
398,483,18,0
1295,1117,18,0
9,1402,18,0
9,1196,18,0
1281,683,18,0
181,495,18,0
840,315,18,0
124,598,18,0
1127,296,18,0
1138,1367,18,0
124,1402,18,0
598,124,18,0
124,598,18,0
498,495,18,0
353,42,18,0
252,1402,18,0
386,422,18,0
124,97,18,0
146,26,18,0
415,1208,18,0
146,26,18,0
146,26,18,0
146,26,18,0
212,590,18,0
1176,26,18,0
415,997,18,0
598,124,18,0
26,1176,18,0
498,495,18,0
598,1262,18,0
425,1103,18,0
598,582,18,0
598,546,18,0
316,714,18,0
598,1033,18,0
928,542,18,0
598,1379,18,0
711,1018,18,0
598,644,18,0
1260,725,18,0
124,598,18,0
1402,124,18,0
838,626,18,0
439,952,18,0
26,386,18,0
481,1402,18,0
598,124,18,0
67,1417,18,0
1286,1359,18,0
1,1271,18,0
473,1189,18,0
1286,1342,18,0
1286,1343,18,0
609,389,18,0
97,124,18,0
36,189,18,0
1033,1281,18,0
32,799,18,0
1171,317,18,0
1033,639,18,0
124,598,18,0
810,1402,18,0
124,97,18,0
1189,1402,18,0
124,1402,18,0
1189,473,18,0
1033,1381,18,0
1033,576,18,0
576,1033,18,0
1176,26,18,0
1033,598,18,0
431,595,18,0
1292,555,18,0
1393,1364,18,0
1292,325,18,0
586,1402,18,0
1393,704,18,0
1033,576,18,0
97,124,18,0
474,163,18,0
546,598,18,0
749,1118,18,0
576,1033,18,0
431,595,18,0
431,859,18,0
352,503,18,0
1393,1365,18,0
1260,1006,18,0
1033,1377,18,0
1032,1056,18,0
557,128,18,0
1262,598,18,0
146,309,18,0
189,36,18,0
307,189,18,0
105,474,18,0
1262,644,18,0
277,605,18,0
146,739,18,0
758,741,18,0
172,840,18,0
105,474,18,0
679,1174,18,0
679,474,18,0
679,474,18,0
32,840,18,0
679,1281,18,0
679,1310,18,0
114,770,18,0
679,474,18,0
105,474,18,0
679,474,18,0
704,958,18,0
1187,1060,18,0
105,474,18,0
596,1179,18,0
1358,352,18,0
679,474,18,0
871,1358,18,0
1113,495,18,0
105,474,18,0
1402,124,18,0
1402,586,18,0
1066,1072,18,0
810,1402,18,0
1274,1358,18,0
352,1358,18,0
701,233,18,0
1103,425,18,0
679,474,18,0
810,1402,18,0
105,474,18,0
799,32,18,0
679,398,18,0
792,1036,18,0
36,189,18,0
792,1036,18,0
679,474,18,0
105,474,18,0
1183,42,18,0
835,261,18,0
105,711,18,0
835,1189,18,0
105,474,18,0
835,1063,18,0
679,474,18,0
1189,835,18,0
835,1189,18,0
32,799,18,0
1383,1283,18,0
32,1183,18,0
1419,356,18,0
1383,26,18,0
105,474,18,0
1420,356,18,0
105,474,18,0
1183,32,18,0
1420,468,18,0
32,1183,18,0
1236,339,18,0
26,1383,18,0
1420,191,18,0
1236,615,18,0
679,474,18,0
1236,1287,18,0
1377,1033,18,0
1183,32,18,0
1291,189,18,0
105,474,18,0
105,474,18,0
679,398,18,0
679,474,18,0
1383,26,18,0
1236,308,18,0
105,474,18,0
679,474,18,0
105,474,18,0
1118,749,18,0
679,398,18,0
679,398,18,0
659,254,18,0
679,398,18,0
1153,1103,18,0
474,1339,18,0
398,679,18,0
1236,969,18,0
474,679,18,0
105,711,18,0
679,398,18,0
105,474,18,0
679,474,18,0
398,679,18,0
679,398,18,0
105,711,18,0
809,1262,18,0
810,1420,18,0
3,32,18,0
356,1419,18,0
474,679,18,0
105,711,18,0
398,679,18,0
679,474,18,0
105,474,18,0
679,398,18,0
952,439,18,0
1189,835,18,0
356,1420,18,0
398,679,18,0
131,1379,18,0
1402,810,18,0
679,398,18,0
131,1284,18,0
105,711,18,0
1281,1033,18,0
683,824,18,0
1281,679,18,0
398,679,18,0
474,679,18,0
683,479,18,0
679,1281,18,0
679,474,18,0
105,711,18,0
679,398,18,0
1281,679,18,0
1236,969,18,0
840,172,18,0
342,1302,18,0
679,1281,18,0
1365,834,18,0
1281,683,18,0
479,683,18,0
105,474,18,0
474,679,18,0
840,352,18,0
398,679,18,0
1281,679,18,0
105,711,18,0
1383,1283,18,0
1365,1393,18,0
679,474,18,0
679,1281,18,0
679,398,18,0
1281,679,18,0
679,1281,18,0
474,679,18,0
1281,1374,18,0
105,474,18,0
824,683,18,0
706,128,18,0
189,36,18,0
1189,1217,18,0
1281,679,18,0
1189,1217,18,0
706,740,18,0
398,679,18,0
356,840,18,0
9,1402,18,0
1234,1339,18,0
254,659,18,0
626,838,18,0
679,474,18,0
679,1281,18,0
474,679,18,0
398,479,18,0
679,398,18,0
479,398,18,0
679,474,18,0
1281,679,18,0
105,474,18,0
679,1281,18,0
398,679,18,0
42,353,18,0
474,679,18,0
32,1183,18,0
1281,679,18,0
42,474,18,0
679,398,18,0
474,42,18,0
679,474,18,0
679,1281,18,0
105,474,18,0
1281,679,18,0
474,679,18,0
175,1421,18,0
679,1281,18,0
679,474,18,0
474,679,18,0
686,1168,18,0
105,474,18,0
